"id","name","type","is_international_flight","city","country_id/id","code","icao","latitude","longitude","altitude","timezone_hour","daylight_saving_times","tz"
"tt_airport_5797","ZAPALA","airport","TRUE","ZAPALA","base.ar","APZ","SAHZ",-38.9755,-70.113581,3330,-3,"N","America/Cordoba"
"tt_airport_5798","Rincon de los Sauces","airport","TRUE","Rincon de los Sauces","base.ar","RDS",,-37.390617,-68.904211,1969,-3,"N","America/Cordoba"
"tt_airport_5799","Colonia Sarmiento","airport","TRUE","Colonia Sarmiento","base.ar","OLN",,-45.6,-69.083333,849,-3,"N","America/Cordoba"
"tt_airport_5801","Rio Turbio","airport","TRUE","Rio Turbio","base.ar","RYO",,-51.533333,-72.3,1158,-3,"N","America/Cordoba"
"tt_airport_5803","Caleta Olivia","airport","TRUE","Caleta Olivia","base.ar","CVI",,-46.4333,-67.5333,124,-3,"N","America/Cordoba"
"tt_airport_5804","Fitz Roy","airport","TRUE","El Chalten","base.ar",,,-47.033333,-67.25,757,-3,"N","America/Cordoba"
"tt_airport_5805","Sierra Grande","airport","TRUE","Sierra Grande","base.ar","SGV","SAVS",-41.592,-65.341,820,-3,"N","America/Cordoba"
"tt_airport_5806","Ingeniero Jacobacci","airport","TRUE","Ingeniero Jacobacci","base.ar","IGB","SAVJ",-41.3,-69.5833,2936,-3,"N","America/Cordoba"
"tt_airport_5807","Lago Posadas","airport","TRUE","Lago Posadas","base.ar",,,-47.533333,-71.75,748,-3,"N","America/Cordoba"
"tt_airport_5808","El Chalten","airport","TRUE","El Chalten","base.ar","ELX",,-49.328889,-72.93,1279,-3,"N","America/Cordoba"
"tt_airport_5884","Aeropuerto Internacional Valle del Conlara","airport","TRUE","Merlo","base.ar","RLO",,-32.349803,-65.179932,100,-3,"N","America/Cordoba"
"tt_airport_5887","Alto Rio Senguer Airport","airport","TRUE","Alto Rio Senguer","base.ar","ARR","SAVR",-45.016667,-70.816667,2145,-3,"N","America/Cordoba"
"tt_airport_5888","Jose de San Martin Airport","airport","TRUE","Jose de San Martin","base.ar","JSM","SAWS",-44.016667,-70.466667,4359,-3,"N","America/Cordoba"
"tt_airport_6254","Darsena Norte","airport","TRUE","Buenos Aires","base.ar",,,-34.5978,-58.367841,46,-3,"N","America/Cordoba"
"tt_airport_7419","Gilberto Lavaque","airport","TRUE","Cafayate","base.ar","CFX","SASC",-26.06245,-65.932095,5523,-3,"S","America/Cordoba"
"tt_airport_7481","Termal","airport","TRUE","Rio Hondo","base.ar","RHD","SANH",-27.509946,-64.936666,1181,-3,"S","America/Cordoba"
"tt_airport_1581","Wiener Neustadt East","airport","TRUE","Wiener Neustadt Ost","base.at",,"LOAN",47.843333,16.260139,896,1,"E","Europe/Vienna"
"tt_airport_1582","Wels","airport","TRUE","Wels","base.at",,"LOLW",48.183304,14.040861,1043,1,"E","Europe/Vienna"
"tt_airport_1583","Graz","airport","TRUE","Graz","base.at","GRZ","LOWG",46.991067,15.439628,1115,1,"E","Europe/Vienna"
"tt_airport_1584","Innsbruck","airport","TRUE","Innsbruck","base.at","INN","LOWI",47.260219,11.343964,1906,1,"E","Europe/Vienna"
"tt_airport_1585","Linz","airport","TRUE","Linz","base.at","LNZ","LOWL",48.233219,14.187511,978,1,"E","Europe/Vienna"
"tt_airport_1586","Salzburg","airport","TRUE","Salzburg","base.at","SZG","LOWS",47.793304,13.004333,1411,1,"E","Europe/Vienna"
"tt_airport_1587","Schwechat","airport","TRUE","Vienna","base.at","VIE","LOWW",48.110278,16.569722,600,1,"E","Europe/Vienna"
"tt_airport_1588","Klagenfurt","airport","TRUE","Klagenfurt","base.at",,"LOXK",46.642514,14.337739,1470,1,"E","Europe/Vienna"
"tt_airport_1589","Zeltweg","airport","TRUE","Zeltweg","base.at",,"LOXZ",47.202751,14.744223,2220,1,"E","Europe/Vienna"
"tt_airport_3305","Hohenems","airport","TRUE","Hohenems","base.at","HOJ","LOIH",47.385,9.7,412,1,"E","Europe/Vienna"
"tt_airport_3824","Krems Langenlois","airport","TRUE","Krems","base.at",,"LOAG",48.446075,15.631243,1022,1,"E","Europe/Vienna"
"tt_airport_4210","Woerthersee International Airport","airport","TRUE","Klagenfurt","base.at","KLU","LOWK",46.642514,14.337739,452,1,"E","Europe/Vienna"
"tt_airport_5379","Niederoeblarn","airport","TRUE","Niederoeblarn","base.at",,"LOGO",47.478,14.008,2142,1,"E","Europe/Vienna"
"tt_airport_5380","Bad Voeslau","airport","TRUE","Bad Voeslau","base.at",,"LOAV",47.965,16.259,765,1,"E","Europe/Vienna"
"tt_airport_5435","Zell am See","airport","TRUE","Zell am See","base.at",,"LOWZ",47.2933,12.7883,2470,1,"E","Europe/Vienna"
"tt_airport_6289","Tulln ","airport","TRUE","Tulln","base.at",,"LOXT",48.318961,16.114275,575,1,"U","Europe/Vienna"
"tt_airport_6474","Mureck","airport","TRUE","Mureck","base.at",,,46.70778,15.76941,764,1,"E","Europe/Vienna"
"tt_airport_6475","Guessing","airport","TRUE","Guessing","base.at",,,47.05932,16.32449,820,1,"E","Europe/Vienna"
"tt_airport_6592","Wien Sudbahnhof","airport","TRUE","Vienna","base.at",,,48.18664805,16.38150085,651,1,"E","Europe/Vienna"
"tt_airport_6594","Wien Westbahnhof","airport","TRUE","Vienna","base.at",,,48.19657543,16.33749116,675,1,"E","Europe/Vienna"
"tt_airport_7036","Punitz-Guessing","airport","TRUE","Punitz-Guessing","base.at",,"LOGG",47.14833,16.31833,950,1,"E","Europe/Vienna"
"tt_airport_7059","Hauptbahnhof","airport","TRUE","Salzburg","base.at","ZSB",,47.813056,13.046667,1391,1,"E","Europe/Vienna"
"tt_airport_7187","Mauterndorf Airport","airport","TRUE","Mauterndorf","base.at",,"LOSM",47.131667,13.695278,3629,1,"E","Europe/Vienna"
"tt_airport_7188","Notsch Im Gailtal Airport","airport","TRUE","Notsch Im Gailtal","base.at",,"LOKN",46.580833,13.629167,1810,1,"E","Europe/Vienna"
"tt_airport_7474","Villach Hauptbahnhof","airport","TRUE","Villach","base.at",,,46.618333,13.848333,1644,1,"E","Europe/Vienna"
"tt_airport_7476","Wien Meidling","airport","TRUE","Vienna","base.at",,,48.175,16.335278,738,1,"E","Europe/Vienna"
"tt_airport_7542","Bahnhof","airport","TRUE","Bad Gastein","base.at",,,47.1,13.0167,3287,1,"E","Europe/Vienna"
"tt_airport_7642","Flugplatz St. Johann in Tirol","airport","TRUE","St. Johann in Tirol","base.at",,"LOIJ",47.517222,12.435833,2198,1,"E","Europe/Vienna"
"tt_airport_7796","Westbahnhoff","airport","TRUE","Vienna","base.at","XWW",,48.196667,16.337778,600,1,"E","Europe/Vienna"
"tt_airport_1928","Maitland Airport","airport","TRUE","Maitland","base.au","MTL","YMND",-32.7033,151.488,75,10,"O","Australia/Sydney"
"tt_airport_2047","Mudgee Airport","airport","TRUE","Mudgee","base.au","DGE","YMDG",-32.5625,149.611,1545,10,"O","Australia/Sydney"
"tt_airport_2101","Whitsunday Airstrip","airport","TRUE","Airlie Beach","base.au","WSY","YWHI",-20.276,148.755,60,10,"O","Australia/Brisbane"
"tt_airport_2194","Scone Airport","airport","TRUE","Scone","base.au","NSO","YSCO",-32.0372,150.832,745,10,"O","Australia/Sydney"
"tt_airport_2214","Cessnock Airport","airport","TRUE","Cessnock","base.au","CES","YCNK",-32.7875,151.342,211,10,"O","Australia/Sydney"
"tt_airport_2313","Bungle Bungle Airport","airport","TRUE","Bungle Bungle","base.au",,"YBUU",-17.5453,128.307,0,8,"U","Australia/Perth"
"tt_airport_3107","Orchid Beach","airport","TRUE","Fraser Island","base.au","OKB","KOKB",-24.95841,153.3145,6,10,"O","Australia/Brisbane"
"tt_airport_3224","Brisbane Archerfield","airport","TRUE","Brisbane","base.au",,"YBAF",-27.570278,153.008056,63,10,"O","Australia/Brisbane"
"tt_airport_3225","Bamaga Injinoo","airport","TRUE","Amberley","base.au","ABM","YBAM",-10.950833,142.459444,34,10,"O","Australia/Brisbane"
"tt_airport_3226","Alice Springs","airport","TRUE","Alice Springs","base.au","ASP","YBAS",-23.806667,133.902222,1789,9.5,"N","Australia/Darwin"
"tt_airport_3227","Brisbane Intl","airport","TRUE","Brisbane","base.au","BNE","YBBN",-27.384167,153.1175,13,10,"N","Australia/Brisbane"
"tt_airport_3228","Gold Coast","airport","TRUE","Coolangatta","base.au","OOL","YBCG",-28.164444,153.504722,21,10,"N","Australia/Brisbane"
"tt_airport_3229","Cairns Intl","airport","TRUE","Cairns","base.au","CNS","YBCS",-16.885833,145.755278,10,10,"N","Australia/Brisbane"
"tt_airport_3230","Charleville","airport","TRUE","Charlieville","base.au","CTL","YBCV",-26.413334,146.2625,1003,10,"O","Australia/Brisbane"
"tt_airport_3231","Mount Isa","airport","TRUE","Mount Isa","base.au","ISA","YBMA",-20.663889,139.488611,1121,10,"O","Australia/Brisbane"
"tt_airport_3232","Sunshine Coast","airport","TRUE","Maroochydore","base.au","MCY","YBMC",-26.603333,153.091111,15,10,"O","Australia/Brisbane"
"tt_airport_3233","Mackay","airport","TRUE","Mackay","base.au","MKY","YBMK",-21.171667,149.179722,19,10,"O","Australia/Brisbane"
"tt_airport_3234","Proserpine Whitsunday Coast","airport","TRUE","Prosserpine","base.au","PPP","YBPN",-20.495,148.552222,82,10,"O","Australia/Brisbane"
"tt_airport_3235","Rockhampton","airport","TRUE","Rockhampton","base.au","ROK","YBRK",-23.381944,150.475278,34,10,"O","Australia/Brisbane"
"tt_airport_3236","Townsville","airport","TRUE","Townsville","base.au","TSV","YBTL",-19.2525,146.765278,18,10,"N","Australia/Brisbane"
"tt_airport_3237","Weipa","airport","TRUE","Weipa","base.au","WEI","YBWP",-12.678611,141.925278,63,10,"O","Australia/Brisbane"
"tt_airport_3238","Avalon","airport","TRUE","Avalon","base.au","AVV","YMAV",-38.039444,144.469444,35,10,"O","Australia/Hobart"
"tt_airport_3239","Albury","airport","TRUE","Albury","base.au","ABX","YMAY",-36.067778,146.958056,539,10,"O","Australia/Sydney"
"tt_airport_3240","Melbourne Essendon","airport","TRUE","Melbourne","base.au","MEB","YMEN",-37.728056,144.901944,282,10,"O","Australia/Hobart"
"tt_airport_3241","East Sale","airport","TRUE","East Sale","base.au",,"YMES",-38.098889,147.149444,23,10,"O","Australia/Hobart"
"tt_airport_3242","Hobart","airport","TRUE","Hobart","base.au","HBA","YMHB",-42.836111,147.510278,13,10,"O","Australia/Melbourne"
"tt_airport_3243","Launceston","airport","TRUE","Launceston","base.au","LST","YMLT",-41.545278,147.214167,562,10,"O","Australia/Melbourne"
"tt_airport_3244","Melbourne Moorabbin","airport","TRUE","Melbourne","base.au","MBW","YMMB",-37.975833,145.102222,50,10,"O","Australia/Hobart"
"tt_airport_3245","Melbourne Intl","airport","TRUE","Melbourne","base.au","MEL","YMML",-37.673333,144.843333,434,10,"O","Australia/Hobart"
"tt_airport_3246","Point Cook","airport","TRUE","Point Cook","base.au",,"YMPC",-37.932222,144.753333,14,10,"O","Australia/Hobart"
"tt_airport_3247","Adelaide Intl","airport","TRUE","Adelaide","base.au","ADL","YPAD",-34.945,138.530556,20,9.5,"O","Australia/Adelaide"
"tt_airport_3248","Edinburgh","airport","TRUE","Edinburgh","base.au",,"YPED",-34.7025,138.620833,67,9.5,"O","Australia/Adelaide"
"tt_airport_3249","Perth Jandakot","airport","TRUE","Perth","base.au","JAD","YPJT",-32.0975,115.881111,99,8,"O","Australia/Perth"
"tt_airport_3250","Karratha","airport","TRUE","Karratha","base.au","KTA","YPKA",-20.712222,116.773333,29,8,"O","Australia/Perth"
"tt_airport_3251","Kalgoorlie Boulder","airport","TRUE","Kalgoorlie","base.au","KGI","YPKG",-30.789444,121.461667,1203,8,"O","Australia/Perth"
"tt_airport_3252","Kununurra","airport","TRUE","Kununurra","base.au","KNX","YPKU",-15.778056,128.7075,145,8,"O","Australia/Perth"
"tt_airport_3253","Learmonth","airport","TRUE","Learmonth","base.au","LEA","YPLM",-22.235556,114.088611,19,8,"O","Australia/Perth"
"tt_airport_3254","Port Hedland Intl","airport","TRUE","Port Hedland","base.au","PHE","YPPD",-20.377778,118.626389,33,8,"O","Australia/Perth"
"tt_airport_3255","Adelaide Parafield","airport","TRUE","Adelaide","base.au",,"YPPF",-34.793333,138.633056,57,9.5,"O","Australia/Adelaide"
"tt_airport_3256","Perth Intl","airport","TRUE","Perth","base.au","PER","YPPH",-31.940278,115.966944,67,8,"N","Australia/Perth"
"tt_airport_3257","Woomera","airport","TRUE","Woomera","base.au","UMR","YPWR",-31.144167,136.816944,548,9.5,"O","Australia/Adelaide"
"tt_airport_3259","Sydney Bankstown","airport","TRUE","Sydney","base.au","BWU","YSBK",-33.924444,150.988333,29,10,"O","Australia/Sydney"
"tt_airport_3260","Canberra","airport","TRUE","Canberra","base.au","CBR","YSCB",-35.306944,149.195,1886,10,"O","Australia/Sydney"
"tt_airport_3261","Coffs Harbour","airport","TRUE","Coff's Harbour","base.au","CFS","YSCH",-30.320556,153.116389,18,10,"O","Australia/Sydney"
"tt_airport_3262","Camden","airport","TRUE","Camden","base.au","CDU","YSCN",-34.040278,150.687222,230,10,"O","Australia/Sydney"
"tt_airport_3263","Dubbo","airport","TRUE","Dubbo","base.au","DBO","YSDU",-32.216667,148.574722,935,10,"O","Australia/Sydney"
"tt_airport_3265","Richmond","airport","TRUE","Richmond","base.au","RCM","YSRI",-33.600556,150.780833,67,10,"O","Australia/Sydney"
"tt_airport_3266","Sydney Intl","airport","TRUE","Sydney","base.au","SYD","YSSY",-33.946111,151.177222,21,10,"O","Australia/Sydney"
"tt_airport_3267","Tamworth","airport","TRUE","Tamworth","base.au","TMW","YSTW",-31.083889,150.846667,1334,10,"O","Australia/Sydney"
"tt_airport_3268","Wagga Wagga","airport","TRUE","Wagga Wagga","base.au","WGA","YSWG",-35.165278,147.466389,724,10,"O","Australia/Sydney"
"tt_airport_3883","Emerald","airport","TRUE","Emerald","base.au","EMD","YEML",-23.5675,148.179167,624,10,"O","Australia/Brisbane"
"tt_airport_3892","Darwin Intl","airport","TRUE","Darwin","base.au","DRW","YPDN",-12.4083333,130.87266,103,9.5,"N","Australia/Darwin"
"tt_airport_3903","Ayers Rock","airport","TRUE","Uluru","base.au","AYQ","YAYE",-25.186111,130.975556,1626,9.5,"N","Australia/Darwin"
"tt_airport_3944","Kingscote Airport","airport","TRUE","Kingscote","base.au","KGC","YKSC",-35.713889,137.521389,24,9.5,"O","Australia/Adelaide"
"tt_airport_3945","Hervey Bay Airport","airport","TRUE","Hervey Bay","base.au","HVB","YHBA",-25.318889,152.880278,60,10,"O","Australia/Brisbane"
"tt_airport_3955","Armidale","airport","TRUE","Armidale","base.au","ARM","YARM",-30.528056,151.617222,3556,10,"O","Australia/Sydney"
"tt_airport_4107","Blackall","airport","TRUE","Blackall","base.au","BKQ","YBCK",-24.427778,145.428611,928,10,"O","Australia/Brisbane"
"tt_airport_4108","Bundaberg","airport","TRUE","Bundaberg","base.au","BDB","YBUD",-24.903889,152.318611,107,10,"O","Australia/Brisbane"
"tt_airport_4111","Hayman Island Airport","airport","TRUE","Hayman Island","base.au","HIS","YHYN",-20.066668,148.86667,10,10,"O","Australia/Brisbane"
"tt_airport_4177","Thangool","airport","TRUE","Biloela","base.au","THG","YTNG",-24.493889,150.576111,644,10,"O","Australia/Brisbane"
"tt_airport_4179","Ballina Byron Gateway","airport","TRUE","Ballina Byron Bay","base.au","BNK","YBNA",-28.833889,153.5625,7,10,"O","Australia/Sydney"
"tt_airport_4207","Broome","airport","TRUE","Broome","base.au","BME","YPBR",-17.8,122.2,56,8,"O","Australia/Perth"
"tt_airport_4208","Newcastle Airport","airport","TRUE","Newcastle","base.au","NTL","YWLM",-32.78,151.83,31,10,"O","Australia/Sydney"
"tt_airport_4304","Goulburn Airport","airport","TRUE","Goulburn","base.au","GUL","YGLB",-34.8103,149.726,2141,10,"O","Australia/Sydney"
"tt_airport_5109","Albany Airport","airport","TRUE","Albany","base.au","ALH","YABA",-34.9433,117.809,233,8,"O","Australia/Perth"
"tt_airport_5110","Argyle Airport","airport","TRUE","Argyle","base.au","GYL","YARG",-16.6369,128.451,522,8,"O","Australia/Perth"
"tt_airport_5111","Aurukun Airport","airport","TRUE","Aurukun","base.au","AUU","YAUR",-13.3539,141.721,31,10,"O","Australia/Brisbane"
"tt_airport_5112","Barcaldine Airport","airport","TRUE","Barcaldine","base.au","BCI","YBAR",-23.5653,145.307,878,10,"O","Australia/Brisbane"
"tt_airport_5113","Badu Island Airport","airport","TRUE","Badu Island","base.au","BDD","YBAU",-10.15,141.175,14,9,"O",
"tt_airport_5114","Birdsville Airport","airport","TRUE","Birdsville","base.au","BVI","YBDV",-25.8975,139.348,159,10,"O","Australia/Brisbane"
"tt_airport_5115","Broken Hill Airport","airport","TRUE","Broken Hill","base.au","BHQ","YBHI",-32.0014,141.472,958,9.5,"O","Australia/Adelaide"
"tt_airport_5116","Hamilton Island Airport","airport","TRUE","Hamilton Island","base.au","HTI","YBHM",-20.3581,148.952,15,10,"O","Australia/Brisbane"
"tt_airport_5117","Bedourie Airport","airport","TRUE","Bedourie","base.au","BEU","YBIE",-24.3461,139.46,300,10,"O","Australia/Brisbane"
"tt_airport_5118","Bourke Airport","airport","TRUE","Bourke","base.au","BRK","YBKE",-30.0392,145.952,352,10,"O","Australia/Sydney"
"tt_airport_5119","Burketown Airport","airport","TRUE","Burketown","base.au","BUC","YBKT",-17.7486,139.534,21,10,"O","Australia/Brisbane"
"tt_airport_5120","Boigu Airport","airport","TRUE","Boigu","base.au","GIC","YBOI",-9.23278,142.218,23,10,"O",
"tt_airport_5121","Oakey Airport","airport","TRUE","Oakey","base.au","OKY","YBOK",-27.411389,151.735278,1335,10,"O","Australia/Brisbane"
"tt_airport_5122","Boulia Airport","airport","TRUE","Boulia","base.au","BQL","YBOU",-22.9133,139.9,542,10,"O","Australia/Brisbane"
"tt_airport_5123","Bathurst Airport","airport","TRUE","Bathurst","base.au","BHS","YBTH",-33.4094,149.652,2435,10,"O","Australia/Sydney"
"tt_airport_5124","Blackwater Airport","airport","TRUE","Blackwater","base.au","BLT","YBTR",-23.6031,148.807,657,10,"O","Australia/Brisbane"
"tt_airport_5125","Carnarvon Airport","airport","TRUE","Carnarvon","base.au","CVQ","YCAR",-24.8806,113.672,13,8,"O","Australia/Perth"
"tt_airport_5126","Cobar Airport","airport","TRUE","Cobar","base.au","CAZ","YCBA",-31.5383,145.794,724,10,"O","Australia/Sydney"
"tt_airport_5127","Coober Pedy Airport","airport","TRUE","Coober Pedy","base.au","CPD","YCBP",-29.04,134.721,740,9.5,"O","Australia/Adelaide"
"tt_airport_5128","Coconut Island Airport","airport","TRUE","Coconut Island","base.au","CNC","YCCT",-10.05,143.07,3,10,"O",
"tt_airport_5129","Cloncurry Airport","airport","TRUE","Cloncurry","base.au","CNJ","YCCY",-20.6686,140.504,616,10,"O","Australia/Brisbane"
"tt_airport_5130","Ceduna Airport","airport","TRUE","Ceduna","base.au","CED","YCDU",-32.1306,133.71,77,9.5,"O","Australia/Adelaide"
"tt_airport_5131","Cooktown Airport","airport","TRUE","Cooktown","base.au","CTN","YCKN",-15.4447,145.184,26,10,"O","Australia/Brisbane"
"tt_airport_5132","Cunnamulla Airport","airport","TRUE","Cunnamulla","base.au","CMA","YCMU",-28.03,145.622,630,10,"O","Australia/Brisbane"
"tt_airport_5133","Coonamble Airport","airport","TRUE","Coonamble","base.au","CNB","YCNM",-30.9833,148.376,604,10,"O","Australia/Sydney"
"tt_airport_5134","Coen Airport","airport","TRUE","Coen","base.au","CUQ","YCOE",-13.7608,143.114,532,10,"O","Australia/Brisbane"
"tt_airport_5135","Cooma Snowy Mountains Airport","airport","TRUE","Cooma","base.au","OOM","YCOM",-36.3006,148.974,3088,10,"O","Australia/Sydney"
"tt_airport_5136","Doomadgee Airport","airport","TRUE","Doomadgee","base.au","DMD","YDMG",-17.9403,138.822,153,10,"O","Australia/Brisbane"
"tt_airport_5137","Darnley Island Airport","airport","TRUE","Darnley Island","base.au","NLF","YDNI",-9.58333,143.767,0,10,"O",
"tt_airport_5138","Devonport Airport","airport","TRUE","Devonport","base.au","DPO","YDPO",-41.1697,146.43,33,10,"O","Australia/Melbourne"
"tt_airport_5139","Elcho Island Airport","airport","TRUE","Elcho Island","base.au","ELC","YELD",-12.0194,135.571,101,9.5,"O","Australia/Darwin"
"tt_airport_5140","Esperance Airport","airport","TRUE","Esperance","base.au","EPR","YESP",-33.6844,121.823,470,8,"O","Australia/Perth"
"tt_airport_5141","Flinders Island Airport","airport","TRUE","Flinders Island","base.au","FLS","YFLI",-40.0917,147.993,10,10,"O","Australia/Melbourne"
"tt_airport_5142","Geraldton Airport","airport","TRUE","Geraldton","base.au","GET","YGEL",-28.7961,114.707,121,8,"O","Australia/Perth"
"tt_airport_5143","Gladstone Airport","airport","TRUE","Gladstone","base.au","GLT","YGLA",-23.8697,151.223,64,10,"O","Australia/Brisbane"
"tt_airport_5144","Groote Eylandt Airport","airport","TRUE","Groote Eylandt","base.au","GTE","YGTE",-13.975,136.46,53,9.5,"O","Australia/Darwin"
"tt_airport_5145","Griffith Airport","airport","TRUE","Griffith","base.au","GFF","YGTH",-34.2508,146.067,439,10,"O","Australia/Sydney"
"tt_airport_5146","Horn Island Airport","airport","TRUE","Horn Island","base.au","HID","YHID",-10.5864,142.29,43,10,"O","Australia/Brisbane"
"tt_airport_5147","Hooker Creek Airport","airport","TRUE","Hooker Creek","base.au","HOK","YHOO",-18.3367,130.638,320,9.5,"O","Australia/Darwin"
"tt_airport_5148","Mount Hotham Airport","airport","TRUE","Mount Hotham","base.au","MHU","YHOT",-37.0475,147.334,4260,10,"O","Australia/Hobart"
"tt_airport_5149","Hughenden Airport","airport","TRUE","Hughenden","base.au","HGD","YHUG",-20.815,144.225,1043,10,"O","Australia/Brisbane"
