id,name,code,provider_id/id,city_id/id,,
hotel_provider_code_quantum_3821,Balzers; LI,LI~553,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LIE_8,tt_city_code.rdx_city_LIE_8,tt_city_code.rdx_city_LIE_8
hotel_provider_code_quantum_3822,Vaduz; LI,LI~540,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LIE_9,tt_city_code.rdx_city_LIE_9,tt_city_code.rdx_city_LIE_9
hotel_provider_code_quantum_3823,Ahangama; LK,LK~1488,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3824,Ahungalla; LK,LK~1487,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3825,Anuradhapura; LK,LK~1486,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LKA_6,tt_city_code.rdx_city_LKA_6,tt_city_code.rdx_city_LKA_6
hotel_provider_code_quantum_3826,Bandarawela; LK,LK~1500,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3827,Bentota; LK,LK~1490,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3828,Beruwela; LK,LK~1489,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3829,Colombo; LK,LK~1455,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LKA_1,tt_city_code.rdx_city_LKA_1,tt_city_code.rdx_city_LKA_1
hotel_provider_code_quantum_3830,Dambulla; LK,LK~1496,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3831,Galle; LK,LK~1497,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LKA_7,tt_city_code.rdx_city_LKA_7,tt_city_code.rdx_city_LKA_7
hotel_provider_code_quantum_3832,Giritale; LK,LK~1499,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3833,Hikkaduwa; LK,LK~1509,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3834,Kalutara; LK,LK~1505,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3835,Kandalama; LK,LK~1495,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3836,Kandy; LK,LK~1491,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LKA_9,tt_city_code.rdx_city_LKA_9,tt_city_code.rdx_city_LKA_9
hotel_provider_code_quantum_3837,Kitulgala; LK,LK~1510,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3838,Mount Lavinia; LK,LK~1508,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3839,Negombo; LK,LK~1502,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3840,Nuwara Eliya; LK,LK~1492,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3841,Polonnaruwa; LK,LK~1493,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3842,Sigiriya; LK,LK~1503,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3843,Trincomalee; LK,LK~1501,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LKA_11,tt_city_code.rdx_city_LKA_11,tt_city_code.rdx_city_LKA_11
hotel_provider_code_quantum_3844,Wadduwa; LK,LK~1504,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3845,Waikkal; LK,LK~1507,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3846,Weligama; LK,LK~1506,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3847,Yala; LK,LK~1498,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_THA_9,tt_city_code.rdx_city_THA_9
hotel_provider_code_quantum_3848,Hambantota; LK,LK~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3849,Kosgoda; LK,LK~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3850,Katunayake; LK,LK~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3851,Beluwara; LK,LK~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3852,Wattala; LK,LK~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3853,Habarana; LK,LK~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3854,Vilnius; LT,LT~96001,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LTU_18,tt_city_code.rdx_city_LTU_18,tt_city_code.rdx_city_LTU_18
hotel_provider_code_quantum_3855,Kaunas; LT,LT~96002,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LTU_36,tt_city_code.rdx_city_LTU_36,tt_city_code.rdx_city_LTU_36
hotel_provider_code_quantum_3856,Klaipeda; LT,LT~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3857,Palanga; LT,LT~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LTU_2,tt_city_code.rdx_city_LTU_2,tt_city_code.rdx_city_LTU_2
hotel_provider_code_quantum_3858,Luxembourg; LU,LU~294,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LUX_12,tt_city_code.rdx_city_LUX_12,tt_city_code.rdx_city_LUX_12
hotel_provider_code_quantum_3859,Riga; LV,LV~393,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LVA_31,tt_city_code.rdx_city_LVA_31,tt_city_code.rdx_city_LVA_31
hotel_provider_code_quantum_3860,Liepaja; LV,LV~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3861,Tripoli; LY,LY~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_LBY_1,tt_city_code.rdx_city_LBY_1,tt_city_code.rdx_city_LBY_1
hotel_provider_code_quantum_3862,Agadir; MA,MA~10,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MAR_5,tt_city_code.rdx_city_MAR_5,tt_city_code.rdx_city_MAR_5
hotel_provider_code_quantum_3863,Casablanca; MA,MA~114,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MAR_4,tt_city_code.rdx_city_MAR_4,tt_city_code.rdx_city_MAR_4
hotel_provider_code_quantum_3864,Erfoud; MA,MA~154,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3865,Errachidia; MA,MA~157,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3866,Essaouria; MA,MA~158,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3867,Fez; MA,MA~168,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MAR_3,tt_city_code.rdx_city_MAR_3,tt_city_code.rdx_city_MAR_3
hotel_provider_code_quantum_3868,Marrakech; MA,MA~385,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3869,Meknes; MA,MA~308,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MAR_10,tt_city_code.rdx_city_MAR_10,tt_city_code.rdx_city_MAR_10
hotel_provider_code_quantum_3870,Ouarzazate; MA,MA~363,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3871,Rabat; MA,MA~387,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MAR_11,tt_city_code.rdx_city_MAR_11,tt_city_code.rdx_city_MAR_11
hotel_provider_code_quantum_3872,Tangier; MA,MA~469,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MAR_7,tt_city_code.rdx_city_MAR_7,tt_city_code.rdx_city_MAR_7
hotel_provider_code_quantum_3873,Tineghir; MA,MA~462,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3874,Dar Bouazza; MA,MA~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3875,Oujda; MA,MA~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MAR_9,tt_city_code.rdx_city_MAR_9,tt_city_code.rdx_city_MAR_9
hotel_provider_code_quantum_3876,El Jadida; MA,MA~3,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MAR_13,tt_city_code.rdx_city_MAR_13,tt_city_code.rdx_city_MAR_13
hotel_provider_code_quantum_3877,Tetouan; MA,MA~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3878,Fnideq; MA,MA~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3879,Berkane; MA,MA~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3880,Saidia; MA,MA~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3881,Monte Carlo; MC,MC~306,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3882,Monaco; MC,MC~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MCO_1,tt_city_code.rdx_city_MCO_1,tt_city_code.rdx_city_MCO_1
hotel_provider_code_quantum_3883,Chisinau; MD,MD~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3884,Budva; ME,ME~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MNE_10,tt_city_code.rdx_city_MNE_10,tt_city_code.rdx_city_MNE_10
hotel_provider_code_quantum_3885,Kolasin; ME,ME~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3886,Ohrid; MK,MK~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MKD_23,tt_city_code.rdx_city_MKD_23,tt_city_code.rdx_city_MKD_23
hotel_provider_code_quantum_3887,Skopje; MK,MK~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MKD_32,tt_city_code.rdx_city_MKD_32,tt_city_code.rdx_city_MKD_32
hotel_provider_code_quantum_3888,Bamako; ML,ML~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MLI_2,tt_city_code.rdx_city_MLI_2,tt_city_code.rdx_city_MLI_2
hotel_provider_code_quantum_3889,Nyaungkashe; MM,MM~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3890,Mandalay; MM,MM~2,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MMR_30,tt_city_code.rdx_city_MMR_30,tt_city_code.rdx_city_MMR_30
hotel_provider_code_quantum_3891,Bagan; MM,MM~1,tt_reservation_hotel.tt_hotel_provider_quantum,__export__.res_city_610_1ffdc80f,__export__.res_city_610_1ffdc80f,__export__.res_city_610_1ffdc80f
hotel_provider_code_quantum_3892,Yangon; MM,MM~3,tt_reservation_hotel.tt_hotel_provider_quantum,__export__.res_city_614_436a4948,__export__.res_city_614_436a4948,__export__.res_city_614_436a4948
hotel_provider_code_quantum_3893,Naypyitaw; MM,MM~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3894,Ulaanbaata; MN,MN~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3895,Macau; MO,MO~1,tt_reservation_hotel.tt_hotel_provider_quantum,__export__.res_city_514_0fa83ecb,__export__.res_city_514_0fa83ecb,__export__.res_city_514_0fa83ecb
hotel_provider_code_quantum_3896,Saint-Luce; MQ,MQ~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3897,Trinite; MQ,MQ~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3898,Trois-Ilets; MQ,MQ~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3899,Sainte-Marie; MQ,MQ~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3900,Basse-Pointe; MQ,MQ~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3901,Fort de France; MQ,MQ~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3902,Diamant; MQ,MQ~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3903,St. Andrews; MT,MT~427,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3904,St. Julians; MT,MT~619,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3905,Balzan; MT,MT~629,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MLT_60,tt_city_code.rdx_city_MLT_60,tt_city_code.rdx_city_MLT_60
hotel_provider_code_quantum_3906,Ghajn Tuffieha; MT,MT~734,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3907,Sliema; MT,MT~423,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MLT_11,tt_city_code.rdx_city_MLT_11,tt_city_code.rdx_city_MLT_11
hotel_provider_code_quantum_3908,Valletta; MT,MT~113,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MLT_20,tt_city_code.rdx_city_MLT_20,tt_city_code.rdx_city_MLT_20
hotel_provider_code_quantum_3909,Gozo; MT,MT~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3910,Bugibba; MT,MT~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3911,Mellieha; MT,MT~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3912,St. Pauls Bay; MT,MT~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3913,Attard; MT,MT~5,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MLT_7,tt_city_code.rdx_city_MLT_7,tt_city_code.rdx_city_MLT_7
hotel_provider_code_quantum_3914,North Coast; MU,MU~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3915,East Coast; MU,MU~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3916,South Coast; MU,MU~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3917,West Coast; MU,MU~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3918,North West Coast; MU,MU~5,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3919,Ebene; MU,MU~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3920,Pointe aux Piments; MU,MU~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3921,La Gaulette le Morne; MU,MU~8,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3922,Turtle Bay; MU,MU~9,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3923,Plaine Magnien; MU,MU~10,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3924,Le Morne; MU,MU~11,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3925,Male; MV,MV~1,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3926,Baa Atoll; MV,MV~6,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3927,Ari Atoll; MV,MV~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3928,North Male Atoll; MV,MV~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3929,South Male Atoll; MV,MV~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3930,Vommuli; MV,MV~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3931,Raa Atoll; MV,MV~8,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3932,Dhaalu Atoll; MV,MV~9,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3933,Blantyre; MW,MW~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MWI_9,tt_city_code.rdx_city_MWI_9,tt_city_code.rdx_city_MWI_9
hotel_provider_code_quantum_3934,Mexico City; MX,MX~1,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_63,tt_city_code.rdx_city_MEX_63,tt_city_code.rdx_city_MEX_63
hotel_provider_code_quantum_3935,Zona Diamante; MX,MX~2,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3936,Bahia; MX,MX~3,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3937,Zona Dorada; MX,MX~4,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3938,Aguascalientes; MX,MX~5,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_16,tt_city_code.rdx_city_MEX_16,tt_city_code.rdx_city_MEX_16
hotel_provider_code_quantum_3939,San Jose; MX,MX~6,tt_reservation_hotel.tt_hotel_provider_quantum,,tt_city_code.rdx_city_PHL_112,tt_city_code.rdx_city_PHL_112
hotel_provider_code_quantum_3940,Corredor; MX,MX~7,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3941,Cabo San Lucas; MX,MX~8,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_80,tt_city_code.rdx_city_MEX_80,tt_city_code.rdx_city_MEX_80
hotel_provider_code_quantum_3942,Champoton; MX,MX~9,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3943,Campeche; MX,MX~10,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_89,tt_city_code.rdx_city_MEX_89,tt_city_code.rdx_city_MEX_89
hotel_provider_code_quantum_3944,Xpuhil; MX,MX~11,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3945,Uayamon; MX,MX~12,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3946,Chicanna; MX,MX~13,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3947,Chetumal; MX,MX~14,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_8,tt_city_code.rdx_city_MEX_8,tt_city_code.rdx_city_MEX_8
hotel_provider_code_quantum_3948,Tapachula; MX,MX~15,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_74,tt_city_code.rdx_city_MEX_74,tt_city_code.rdx_city_MEX_74
hotel_provider_code_quantum_3949,Trinitaria; MX,MX~16,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3950,Chiapa de Corzo; MX,MX~17,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3951,Palenque; MX,MX~18,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3952,San Cristobal; MX,MX~19,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3953,Tuxtla Gutierrez; MX,MX~20,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3954,Ciudad Juarez; MX,MX~21,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3955,Colima; MX,MX~22,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_48,tt_city_code.rdx_city_MEX_48,tt_city_code.rdx_city_MEX_48
hotel_provider_code_quantum_3956,Coatzacoalcos; MX,MX~23,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_185,tt_city_code.rdx_city_MEX_185,tt_city_code.rdx_city_MEX_185
hotel_provider_code_quantum_3957,Culiacan; MX,MX~24,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3958,Hotel Zone / Zona Hotelera; MX,MX~25,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3959,Downtown; MX,MX~26,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3960,Punta Sam; MX,MX~27,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3961,Playa Mujeres; MX,MX~28,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3962,Isla Mujeres; MX,MX~29,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_142,tt_city_code.rdx_city_MEX_142,tt_city_code.rdx_city_MEX_142
hotel_provider_code_quantum_3963,Holbox; MX,MX~30,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3964,Cuernavaca; MX,MX~31,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_22,tt_city_code.rdx_city_MEX_22,tt_city_code.rdx_city_MEX_22
hotel_provider_code_quantum_3965,Durango; MX,MX~32,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_41,tt_city_code.rdx_city_USA_2471,tt_city_code.rdx_city_MEX_41
hotel_provider_code_quantum_3966,Puerto Escondido; MX,MX~33,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_55,tt_city_code.rdx_city_MEX_55,tt_city_code.rdx_city_MEX_55
hotel_provider_code_quantum_3967,Guadalajara; MX,MX~34,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_21,tt_city_code.rdx_city_ESP_28,tt_city_code.rdx_city_MEX_21
hotel_provider_code_quantum_3968,Tlaquepaque; MX,MX~35,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3969,Guanajuato; MX,MX~36,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_18,tt_city_code.rdx_city_MEX_18,tt_city_code.rdx_city_MEX_18
hotel_provider_code_quantum_3970,Irapuato; MX,MX~37,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_5,tt_city_code.rdx_city_MEX_5,tt_city_code.rdx_city_MEX_5
hotel_provider_code_quantum_3971,Salamanca; MX,MX~38,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_62,tt_city_code.rdx_city_MEX_62,tt_city_code.rdx_city_MEX_62
hotel_provider_code_quantum_3972,Celaya; MX,MX~39,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_129,tt_city_code.rdx_city_MEX_129,tt_city_code.rdx_city_MEX_129
hotel_provider_code_quantum_3973,Hermosillo; MX,MX~40,tt_reservation_hotel.tt_hotel_provider_quantum,tt_city_code.rdx_city_MEX_56,tt_city_code.rdx_city_MEX_56,tt_city_code.rdx_city_MEX_56
hotel_provider_code_quantum_3974,Bahia de San Carlos - Guaymas; MX,MX~41,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3975,Obregon; MX,MX~42,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3976,Puerto PeÃƒÂ±asco; MX,MX~43,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3977,Bahia Santa Cruz; MX,MX~44,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3978,Bahia de Tangolunda; MX,MX~45,tt_reservation_hotel.tt_hotel_provider_quantum,,,
hotel_provider_code_quantum_3979,Ixtapa; MX,MX~46,tt_reservation_hotel.tt_hotel_provider_quantum,,,
